"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
8.58480073486239,4.54219330047137,10.37279857012,7.07271232676197,2.97361455414739,8.5548013405233,8.87510478871372,2.52185177878093,4.23831476764656,5.25345379496093,11.4795535829448,4.04018674670795,20.4855078420907,16.453899823461,7.98760954885663,46.5872669941165,48.2193399966196,41.3782360343755,45.3589229151078,47.8702860764885
8.75612514942508,8.30249235692743,5.49875436376258,10.2925103018381,6.35078657435657,8.30788228442925,6.74379074766927,9.06635027623203,1.14576164038651,2.26511252571214,9.05975251849194,12.6026004262668,5.01818785382441,21.060767243133,14.7211825326231,46.8442329470259,48.2981664268573,47.0663306890055,42.8046713217509,44.6848037652963
12.5509009791965,10.036577799121,9.49112261681985,5.16569888237691,8.95438986281448,10.4322920690469,6.77955641414119,8.1125762653981,8.43606436475897,1.98214565848265,10.6939366625616,9.57663569192018,12.3209679474935,5.7040243835363,19.1430633298808,47.2962554427993,47.2200721491829,45.4049024250458,48.2758263367,42.7395527458408
13.9432736795383,9.49895465918722,7.67042867852731,8.64508333250327,3.38665742527352,8.34473272568292,9.30979975138072,9.89743851239561,6.25422577430316,8.78063819736182,18.855314271744,12.3654539861963,7.80675857256818,11.5394701502441,3.29646289165539,43.2410109148762,46.9955978816288,47.4129833911211,45.4412702605826,47.7271069061006
16.3878731742689,13.0340441822002,10.9820512611333,8.32973970896658,8.60288041120634,8.23058471591561,7.82690696290472,10.4267473197281,9.10824707240457,4.93040039513922,27.6794518044988,17.9122614077588,12.0775565402137,8.18292079280769,13.3606062042522,40.8413009124508,43.5328353748122,47.81020342389,48.0373439700563,44.3329312834697
18.3192585176334,18.6672315575051,12.8528904196846,10.1128572749614,9.17713038991361,8.20223252670939,6.65833075450123,8.08204535497041,10.3618722674421,8.37602032071174,21.5782958126725,26.1719891897801,16.6408392922487,12.5016167450267,9.64095271562492,43.1162811522758,41.1309627977234,43.1545927051914,44.4541184496233,48.2885034940525
14.5070193348544,16.1896374787409,18.4973285742578,14.6024165569071,11.7621961019159,13.4526087266957,6.65896199951793,6.74020341634659,6.29085107024116,8.15747365549671,13.2900777542819,22.8247488333204,26.0871227995905,20.0902804585794,10.7567525098604,46.0047979155958,41.5190912111102,41.905506127934,43.6672249152965,47.8748763920487
17.2854153143125,15.6874302322806,17.3325139776206,16.1506019284712,12.9643243275317,12.5294897034189,12.7325219661717,8.41032234303754,4.79018232753558,8.78703497399947,14.2380638201737,13.5987946073613,22.6851825119391,25.5040503630319,18.2774543397536,46.3059063229366,44.8785675589879,41.7409341438504,42.2289067801806,42.9833254984149
21.917283127454,18.6154338491443,16.9813504171031,16.5035707700992,18.0605957432228,10.6821950610277,13.3551424681989,12.6460646859622,6.91519826732449,6.11547738698907,26.0882081813381,14.9135467766098,13.5981473206292,22.0390995978313,26.271279401246,41.1166915109247,45.0523692721023,45.3167862871972,40.6972035887154,41.1075107140184
23.5078918150339,21.0768837965058,16.9866326820997,14.4055117204933,18.3336713236787,10.8108471507942,10.4760257753755,12.6007759943011,11.2260603150795,7.52648129317099,29.5908696842649,23.8064027348399,15.6546710812851,12.4834227631423,23.7543648189764,39.9109343285181,42.450689752229,45.901389772075,45.291097695778,42.1021148862142
17.7246789247256,24.3531275380676,20.9893155460111,17.8329072432064,15.583707040932,17.3431860932681,9.79045950249964,10.898740778428,13.4350066771125,11.8002723660018,7.72558054362655,28.1960234777775,24.0222540632925,15.5133153577132,13.3203094400138,46.7054810241248,41.6017915873497,42.4221248916831,45.935590509474,46.5750806345215
25.9170137656273,18.4159279798229,23.451193328271,18.96873019917,18.2038794433118,11.2080657850248,16.939838786824,9.52181273126135,11.4477234893798,11.8442604680963,28.6109752615609,8.35454660988059,28.3335926652161,25.973864730857,13.3241407652033,41.5728583996017,46.8572842975527,39.8772991700991,41.7255340927631,46.4782140505909
