"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20"
0.0070930319860655,-1.35610713021283,0.0117861492571718,0.115418061281452,0.0335349782247642,0.00639034658372639,3.15184359382456,0.000465568450829156,0.181652528457063,0.0928960027004881,0.00826716751460687,0.0135155260454209,0.0113847802442335,0.113561219047014,0.0444466308155634,0.00168405182850735,-2.18930493059592,0.00679967033233884,0.188399450988203,0.0901465860903356
-1.82081379786764,-4.20589488705576,2.30392921192025,-2.98597691182337,4.19537585357749,-1.39584974263392,3.28739686307927,5.72278836463671,2.71608704469555,-0.662358229969879,-1.69468148740945,0.182154752216582,1.01647829460254,-4.63156157865465,-4.11600147597055,3.21878200447372,-1.18559938996513,-3.51511134181863,4.56776303630868,8.97886100643669
6.7569046845972,-7.470540044257,0.369128235880269,-0.804697481959542,-0.50185062550337,2.12290621587035,1.66979538995823,3.29574417877217,10.2902721513911,0.864226756975754,-0.0362955586831287,-2.5943835142867,1.84891235193693,1.33782567615642,-5.21513684659119,-0.740194645048747,5.527613023028,0.918286694003605,-7.29626861352221,7.05759928524463
-2.36212563871824,10.8889255136457,-0.596559709178913,-2.45599264471287,-3.85152719611256,-2.59934646025001,2.58011976724782,0.293275282216919,5.5554295339675,3.31891165920167,4.6513435415747,-5.65247182840478,1.67713659273676,-0.56656752339918,1.4721439223254,0.318207183408657,-0.527043890171107,3.84627337902232,0.252524962517375,-3.70512721615553
7.28175682769805,-7.40296419698825,5.97551053998532,-7.12537356150298,-4.82063569085075,2.07703168627204,-1.16782643230106,3.08197278361311,0.648084392026708,0.113215399711095,-2.36462292673126,7.9161297034626,0.223061415719553,-2.41700025758009,4.04965021444698,2.95047036230383,-0.107755763630934,-2.57907989718096,8.1361774838528,2.71679340999435
-2.86166558196411,14.7222484880627,-1.41430757504242,15.5402401401175,-8.15695608043915,2.19245838035457,0.574931200370057,-1.24294612080141,5.22944816717762,-0.378556718535236,-1.71603638504505,-7.11925874350689,4.33715769935636,-2.69003622420194,-1.4889812313775,1.20808373262861,3.41053610548657,0.331865888783643,-5.16631255641099,6.59829280816835
-4.12678144458037,-10.0043620268346,6.97369200100048,-4.49417336496713,8.29930530705334,3.52023025549024,2.25910437000966,-0.0199002673321069,-2.70701221611128,1.56096838378164,1.32993830262133,-7.30036346308818,0.116328706139613,6.3197546259467,1.42613438735995,-2.06415336003429,3.55218561055018,6.1629102412394,-3.53738864177237,-8.40139622732033
1.97071682863858,-10.8496879665031,-2.29870871233057,13.3166489195875,-6.21662364430203,-3.79371366167078,5.23721193700738,2.9561825328175,1.58058679722447,-2.87165288877664,4.17265296704634,2.80881357177531,-1.35202083104295,-6.85895900169417,11.2998814805144,0.357133419237281,0.711544680937116,4.15631492284807,5.76582952629681,-2.52787355329264
0.732461645766062,0.0884544610190829,-2.1231933748364,-9.06106140047072,6.75095839423852,-0.0115436932480102,-1.98243631208237,2.79053489158131,2.66956968103074,1.18455475612639,-1.69438705808584,18.819048622987,0.00316036210641713,-10.293387311971,-1.8827322806186,-2.29837687030133,-0.105533238228617,0.484212822489136,6.97728047212487,4.62350608559819
4.04730854225024,2.77741801430123,1.24148208400432,-9.18004434310245,-9.22833130914444,0.285735749104999,2.51484100255487,0.343958291819128,3.71318190488353,0.538662903589696,-2.00575626684359,-3.32607640027008,7.57279241728609,2.44985716289145,-5.72088003563664,3.79956874478928,-2.78595220297527,2.0915137262232,-2.46804795237549,-3.63300230990357
-3.77243957043579,12.7316275608512,3.1381946522483,0.73770471175321,-8.6353436222653,-6.92899913769535,5.69791789296129,4.82969861550642,-7.37795161461835,-1.58445328079425,3.24518451172786,3.13282078259933,-0.02940927784962,16.6236830622216,6.58332857846443,0.194769096631418,3.27232260478324,-2.75455009738746,0.0823445451543705,-7.9269362488816
5.38118741998302,-5.13422069787107,5.7155451570023,0.217879256187956,5.17033186462271,-3.38414446685967,-2.9331690635927,2.83340601442467,2.90234570794064,-4.66559866281771,-0.335228113059683,3.83008109273353,0.507982563975801,-3.36014815492884,11.0661668858318,-3.81892523856159,1.83889190846633,3.83129060899772,-6.93685090390545,-2.06797476373634
0.544311163351638,12.0033629659512,0.960585223501987,10.3457652441092,4.23199661978895,0.390117973500491,-3.79952309300737,-2.90239614765148,1.54167539127738,3.23067517104445,4.01010413142117,2.41196128997336,1.71738685808662,3.40618092775129,-2.54127419899311,-5.50031051911288,-0.673702149287443,0.361934237960233,5.09964993175328,-6.48578387461737
2.76695305405932,-6.65101743179332,5.60631196393363,-7.51300121351547,8.54575325255683,-4.08260861077286,1.56048863682425,-4.7160780515547,-13.067231101007,-1.70715436360008,-3.69727731145603,11.8248628427032,3.64703873003992,2.84797797693366,1.67935163626706,2.50681814747448,-4.05733494488324,-1.84996258557071,-0.318856734192565,-1.06017118577473
-1.38641603321216,10.7092423400364,0.478488270559833,17.7036422440501,-3.9888473650003,5.48879845763137,-5.44811132280486,-0.48271827744579,-9.51128814408412,-3.41915144410707,-1.10637057913675,-14.6847393074836,6.04988931938559,1.06064608665319,2.0164319873172,6.39422075394031,-0.244213629123465,-5.23532535262832,-5.87927987042806,-3.41929288847275
-2.13135104912848,3.69021326290287,2.44785021474339,-3.18923545732559,10.4776805601211,0.310640268896337,3.6361265069467,-3.64259054160234,-0.435198560737263,-2.25028721874409,-1.98474854125491,-2.2176151725349,-3.7188247272845,12.360678685958,4.59641464584477,1.12420837886473,3.52010817162594,2.76676313893695,-7.61348318169678,-7.75388309784313
